evidence_id,source_database,source_accession,doi,pmid,title,year,evidence_type,priority,relevance_score,study_tag,intervention_type_hint,taxa_hint,outcome_hint,needs_manual_review,source_url,queue_rank,queue_reason
PMID:36615904,PubMed,36615904,10.3390/nu15010248,36615904,Effects of Initial Combinations of Gemigliptin Plus Metformin Compared with Glimepiride Plus Metformin on Gut Microbiota and Glucose Regulation in Obese Patients with Type 2 Diabetes: The INTESTINE Study.,2023,literature,medium,3,needs_manual_classification,,,glucose;microbiome,true,https://pubmed.ncbi.nlm.nih.gov/36615904/,131,priority=medium; relevance=3; study_tag=needs_manual_classification; outcomes=glucose;microbiome
PMID:37602405,PubMed,37602405,10.1093/jas/skad276,37602405,"Short-term changes in dietary fat levels and starch sources affect weight management, glucose and lipid metabolism, and gut microbiota in adult cats.",2023,literature,medium,3,needs_manual_classification,,,weight;lipid;glucose;microbiome,true,https://pubmed.ncbi.nlm.nih.gov/37602405/,132,priority=medium; relevance=3; study_tag=needs_manual_classification; outcomes=weight;lipid;glucose;microbiome
PMID:35866596,PubMed,35866596,10.3920/BM2021.0159,35866596,Mild intermittent hypoxia exposure alters gut microbiota composition in men with overweight and obesity.,2022,literature,medium,3,needs_manual_classification,,,weight;microbiome,true,https://pubmed.ncbi.nlm.nih.gov/35866596/,133,priority=medium; relevance=3; study_tag=needs_manual_classification; outcomes=weight;microbiome
PMID:31175629,PubMed,31175629,10.1007/s13679-019-00352-2,31175629,Understanding the Role of the Gut Microbiome and Microbial Metabolites in Obesity and Obesity-Associated Metabolic Disorders: Current Evidence and Perspectives.,2019,literature,medium,3,needs_manual_classification,,,glucose;microbiome,true,https://pubmed.ncbi.nlm.nih.gov/31175629/,134,priority=medium; relevance=3; study_tag=needs_manual_classification; outcomes=glucose;microbiome
EUROPEPMC:40825719,PubMed,40825719,10.3350/cmh.2025.0718,40825719,Pediatric metabolic dysfunction-associated steatotic liver disease and the gut microbiome: from research landscape to targeted modulation.,2026,literature,medium,2,needs_manual_classification,,,glucose;microbiome,true,https://europepmc.org/article/MED/40825719,135,priority=medium; relevance=2; study_tag=needs_manual_classification; outcomes=glucose;microbiome
EUROPEPMC:41297880,PubMed,41297880,10.1016/j.molmet.2025.102289,41297880,"The role of the gut non-bacterial microbiome (virome, mycobiome, archaeome) and its impact on obesity.",2026,literature,medium,2,needs_manual_classification,,,microbiome,true,https://europepmc.org/article/MED/41297880,136,priority=medium; relevance=2; study_tag=needs_manual_classification; outcomes=microbiome
EUROPEPMC:41522487,PubMed,41522487,10.1096/fba.2025-00218,41522487,"The Gut Microbiota-Insulin Resistance Axis: Mechanisms, Clinical Implications, and Therapeutic Potential.",2026,literature,medium,2,needs_manual_classification,,,glucose;microbiome,true,https://europepmc.org/article/MED/41522487,137,priority=medium; relevance=2; study_tag=needs_manual_classification; outcomes=glucose;microbiome
EUROPEPMC:41750295,PubMed,41750295,10.3390/biom16020226,41750295,Endotoxins and Metabolic Endotoxemia in Obesity and Associated Noncommunicable Diseases: A Focus on Sex Differences.,2026,literature,medium,2,needs_manual_classification,,,glucose,true,https://europepmc.org/article/MED/41750295,138,priority=medium; relevance=2; study_tag=needs_manual_classification; outcomes=glucose
EUROPEPMC:41762381,PubMed,41762381,10.1007/s13300-026-01851-x,41762381,Gut Microbiota and Metabolic Health: From Dysbiosis to Therapeutics.,2026,literature,medium,2,needs_manual_classification,,,glucose;microbiome,true,https://europepmc.org/article/MED/41762381,139,priority=medium; relevance=2; study_tag=needs_manual_classification; outcomes=glucose;microbiome
EUROPEPMC:41783752,PubMed,41783752,10.2147/ijwh.s589117,41783752,Gut Microbiota Has the Potential to Improve Sarcopenic Obesity in Menopausal Women by Regulating Estrogen.,2026,literature,medium,2,needs_manual_classification,,,microbiome,true,https://europepmc.org/article/MED/41783752,140,priority=medium; relevance=2; study_tag=needs_manual_classification; outcomes=microbiome
EUROPEPMC:41901529,PubMed,41901529,10.3390/medicina62030444,41901529,Heart-Gut Axis in Cardiometabolic Disease: Microbiome-Mediated Pathways Linking Metabolic Syndrome to Cardiovascular Risk.,2026,literature,medium,2,needs_manual_classification,,,glucose;microbiome,true,https://europepmc.org/article/MED/41901529,141,priority=medium; relevance=2; study_tag=needs_manual_classification; outcomes=glucose;microbiome
EUROPEPMC:42077461,PubMed,42077461,10.3389/fendo.2026.1806638,42077461,Faecal microbiota transplantation and glucolipid metabolic disorders: the interventional role of gut microbiota.,2026,literature,medium,2,needs_manual_classification,,,lipid;glucose;microbiome,true,https://europepmc.org/article/MED/42077461,142,priority=medium; relevance=2; study_tag=needs_manual_classification; outcomes=lipid;glucose;microbiome
EUROPEPMC:42221399,PubMed,42221399,10.1016/j.aed.2025.11.015,42221399,Harnessing Microbiome Therapy to Treat Metabolic Syndrome.,2026,literature,medium,2,needs_manual_classification,,,glucose;microbiome,true,https://europepmc.org/article/MED/42221399,143,priority=medium; relevance=2; study_tag=needs_manual_classification; outcomes=glucose;microbiome
EUROPEPMC:42232906,PubMed,42232906,10.3389/fmicb.2026.1817839,42232906,"From ""spleen governing muscle"" to gut microbiota: mechanisms of sarcopenic obesity in perimenopausal women.",2026,literature,medium,2,needs_manual_classification,,,microbiome,true,https://europepmc.org/article/MED/42232906,144,priority=medium; relevance=2; study_tag=needs_manual_classification; outcomes=microbiome
EUROPEPMC:PMC13032950,publisher supplementary data,PMC13032950,,,The Role of Gut Microbiota in Postmenopausal Women: Implications for Lipid Metabolism and Targeted Nutritional Interventions,2026,literature,medium,2,needs_manual_classification,,,lipid;microbiome,true,,145,priority=medium; relevance=2; study_tag=needs_manual_classification; outcomes=lipid;microbiome
PMID:41486320,PubMed,41486320,10.1007/s13668-025-00719-z,41486320,Exploring Paraprobiotics and Postbiotics: A New Frontier in Obesity Treatment via Gut Microbiota Modulation.,2026,literature,medium,2,needs_manual_classification,probiotic;postbiotic,,microbiome,true,https://pubmed.ncbi.nlm.nih.gov/41486320/,146,priority=medium; relevance=2; study_tag=needs_manual_classification; outcomes=microbiome
PMID:41520880,PubMed,41520880,10.1016/j.clnesp.2026.102911,41520880,The role of the gut microbiome in childhood obesity: Mechanistic insights and community-based interventions.,2026,literature,medium,2,needs_manual_classification,,,microbiome,true,https://pubmed.ncbi.nlm.nih.gov/41520880/,147,priority=medium; relevance=2; study_tag=needs_manual_classification; outcomes=microbiome
PMID:41711285,PubMed,41711285,10.1080/19490976.2026.2631824,41711285,Children's gut microbiota predicts the efficacy of obesity treatment.,2026,literature,medium,2,needs_manual_classification,,,microbiome,true,https://pubmed.ncbi.nlm.nih.gov/41711285/,148,priority=medium; relevance=2; study_tag=needs_manual_classification; outcomes=microbiome
PMID:41754080,PubMed,41754080,10.3390/nu18040563,41754080,Associations Between Gut Microbiome Enterotypes and Body Weight Change During Whole Milk Consumption.,2026,literature,medium,2,needs_manual_classification,,,weight;microbiome,true,https://pubmed.ncbi.nlm.nih.gov/41754080/,149,priority=medium; relevance=2; study_tag=needs_manual_classification; outcomes=weight;microbiome
PMID:42243519,PubMed,42243519,10.1038/s41366-026-02121-3,42243519,"Exercise reprograms the gut microbiota to enhance metabolic outcomes after bariatric surgery: a translational, cross-species study.",2026,literature,medium,2,needs_manual_classification,,,glucose;microbiome,true,https://pubmed.ncbi.nlm.nih.gov/42243519/,150,priority=medium; relevance=2; study_tag=needs_manual_classification; outcomes=glucose;microbiome
EUROPEPMC:40137132,PubMed,40137132,10.3390/metabo15030167,40137132,The Functions of Major Gut Microbiota in Obesity and Type 2 Diabetes.,2025,literature,medium,2,needs_manual_classification,,,microbiome,true,https://europepmc.org/article/MED/40137132,151,priority=medium; relevance=2; study_tag=needs_manual_classification; outcomes=microbiome
EUROPEPMC:40877311,PubMed,40877311,10.1038/s41467-025-62752-4,40877311,Long-term health outcomes in adolescents with obesity treated with faecal microbiota transplantation: 4-year follow-up.,2025,literature,medium,2,needs_manual_classification,,,microbiome,true,https://europepmc.org/article/MED/40877311,152,priority=medium; relevance=2; study_tag=needs_manual_classification; outcomes=microbiome
EUROPEPMC:40893881,PubMed,40893881,10.3389/fmed.2025.1618275,40893881,"Metabolic Dysfunction-Associated Steatotic Liver Disease (MASLD): the interplay of gut microbiome, insulin resistance, and diabetes.",2025,literature,medium,2,needs_manual_classification,,,glucose;microbiome,true,https://europepmc.org/article/MED/40893881,153,priority=medium; relevance=2; study_tag=needs_manual_classification; outcomes=glucose;microbiome
EUROPEPMC:40917104,PubMed,40917104,10.1210/jendso/bvaf130,40917104,Exploring the Role of the Gut Microbiome Across the Lifespan: Implications for Aging and Metabolic Disorders.,2025,literature,medium,2,needs_manual_classification,,,glucose;microbiome,true,https://europepmc.org/article/MED/40917104,154,priority=medium; relevance=2; study_tag=needs_manual_classification; outcomes=glucose;microbiome
EUROPEPMC:41011021,PubMed,41011021,10.3390/medicina61091630,41011021,The Gut Microbiota Axis in Social Jetlag: A Novel Framework for Metabolic Dysfunction and Chronotherapeutic Innovation.,2025,literature,medium,2,needs_manual_classification,,,glucose;microbiome,true,https://europepmc.org/article/MED/41011021,155,priority=medium; relevance=2; study_tag=needs_manual_classification; outcomes=glucose;microbiome
EUROPEPMC:41302164,PubMed,41302164,10.3390/life15111740,41302164,Probiotics and Phytoantioxidants Target Coronary Endothelial Dysfunction in Irregular Sleep- and Obesity-Associated Cardiometabolic Syndrome.,2025,literature,medium,2,needs_manual_classification,probiotic,,glucose,true,https://europepmc.org/article/MED/41302164,156,priority=medium; relevance=2; study_tag=needs_manual_classification; outcomes=glucose
EUROPEPMC:41373658,PubMed,41373658,10.3390/ijms262311503,41373658,Gut Microbiota and Short-Chain Fatty Acids: Key Factors in Pediatric Obesity and Therapeutic Targets.,2025,literature,medium,2,needs_manual_classification,,,microbiome,true,https://europepmc.org/article/MED/41373658,157,priority=medium; relevance=2; study_tag=needs_manual_classification; outcomes=microbiome
EUROPEPMC:41374064,PubMed,41374064,10.3390/nu17233774,41374064,Marine-Algal-Derived Postbiotics Modulating the Gut Microbiota-Adipose Tissue Axis in Obesity: A New Frontier.,2025,literature,medium,2,needs_manual_classification,postbiotic,,microbiome,true,https://europepmc.org/article/MED/41374064,158,priority=medium; relevance=2; study_tag=needs_manual_classification; outcomes=microbiome
PMID:39137936,PubMed,39137936,10.1080/10408398.2024.2382352,39137936,"An encompassing review of meta-analyses and systematic reviews of the effect of oats on all-cause mortality, cardiovascular risk, diabetes risk, body weight/adiposity and gut health.",2025,literature,medium,2,meta_analysis_or_systematic_review,,,weight,true,https://pubmed.ncbi.nlm.nih.gov/39137936/,159,priority=medium; relevance=2; study_tag=meta_analysis_or_systematic_review; outcomes=weight
PMID:40289103,PubMed,40289103,10.1186/s12866-025-03968-8,40289103,Gut microbiome links obesity to type 2 diabetes: insights from Mendelian randomization.,2025,literature,medium,2,needs_manual_classification,,,microbiome,true,https://pubmed.ncbi.nlm.nih.gov/40289103/,160,priority=medium; relevance=2; study_tag=needs_manual_classification; outcomes=microbiome
PMID:40814108,PubMed,40814108,10.1186/s12967-025-06927-z,40814108,Postbiotics as a novel intervention for obesity management and improving metabolic parameters: a systematic review and meta-analysis of animal studies.,2025,literature,medium,2,meta_analysis_or_systematic_review,postbiotic,,glucose,true,https://pubmed.ncbi.nlm.nih.gov/40814108/,161,priority=medium; relevance=2; study_tag=meta_analysis_or_systematic_review; outcomes=glucose
PMID:41450549,PubMed,41450549,10.3389/fnut.2025.1703255,41450549,"Exploring the interplay between diet, obesity, mental health, and the gut microbiota: the MIND-GUT intervention study, study protocol.",2025,literature,medium,2,needs_manual_classification,,,microbiome,true,https://pubmed.ncbi.nlm.nih.gov/41450549/,162,priority=medium; relevance=2; study_tag=needs_manual_classification; outcomes=microbiome
PMID:38828839,PubMed,38828839,10.1111/dom.15692,38828839,Exploring causal effects of gut microbiota and metabolites on body fat percentage using two-sample Mendelian randomization.,2024,literature,medium,2,needs_manual_classification,,,body_composition;microbiome,true,https://pubmed.ncbi.nlm.nih.gov/38828839/,163,priority=medium; relevance=2; study_tag=needs_manual_classification; outcomes=body_composition;microbiome
PMID:38975363,PubMed,38975363,10.1136/gpsych-2023-101412,38975363,"Dissecting the association between gut microbiota, body mass index and specific depressive symptoms: a mediation Mendelian randomisation study.",2024,literature,medium,2,needs_manual_classification,,,BMI;microbiome,true,https://pubmed.ncbi.nlm.nih.gov/38975363/,164,priority=medium; relevance=2; study_tag=needs_manual_classification; outcomes=BMI;microbiome
PMID:39033197,PubMed,39033197,10.1038/s41366-024-01590-8,39033197,Enhancing gut microbiota and microbial function with inulin supplementation in children with obesity.,2024,literature,medium,2,needs_manual_classification,,,microbiome,true,https://pubmed.ncbi.nlm.nih.gov/39033197/,165,priority=medium; relevance=2; study_tag=needs_manual_classification; outcomes=microbiome
PMID:39668899,PubMed,39668899,10.3389/fnut.2024.1438876,39668899,"Gut microbiota, physical activity and/or metabolic markers in healthy individuals - towards new biomarkers of health.",2024,literature,medium,2,needs_manual_classification,,,glucose;microbiome,true,https://pubmed.ncbi.nlm.nih.gov/39668899/,166,priority=medium; relevance=2; study_tag=needs_manual_classification; outcomes=glucose;microbiome
PMID:36674104,PubMed,36674104,10.3390/ijerph20021348,36674104,Effects of a Diet Containing Sources of Prebiotics and Probiotics and Modification of the Gut Microbiota on the Reduction of Body Fat.,2023,literature,medium,2,needs_manual_classification,probiotic;prebiotic,,body_composition;microbiome,true,https://pubmed.ncbi.nlm.nih.gov/36674104/,167,priority=medium; relevance=2; study_tag=needs_manual_classification; outcomes=body_composition;microbiome
PMID:37083403,PubMed,37083403,10.1089/met.2022.0071,37083403,Gut Microbiota and Serum Metabolites in Individuals with Class III Obesity Without Type 2 Diabetes Mellitus: Pilot Analysis.,2023,literature,medium,2,needs_manual_classification,,,microbiome,true,https://pubmed.ncbi.nlm.nih.gov/37083403/,168,priority=medium; relevance=2; study_tag=needs_manual_classification; outcomes=microbiome
PMID:37602197,PubMed,37602197,10.1007/s13755-023-00236-9,37602197,Gut microbiome biomarkers in adolescent obesity: a regional study.,2023,literature,medium,2,needs_manual_classification,,,microbiome,true,https://pubmed.ncbi.nlm.nih.gov/37602197/,169,priority=medium; relevance=2; study_tag=needs_manual_classification; outcomes=microbiome
PMID:37916149,PubMed,37916149,10.3389/fendo.2023.1181744,37916149,A specific gut microbiota signature is associated with an enhanced GLP-1 and GLP-2 secretion and improved metabolic control in patients with type 2 diabetes after metabolic Roux-en-Y gastric bypass.,2023,literature,medium,2,needs_manual_classification,,,glucose;microbiome,true,https://pubmed.ncbi.nlm.nih.gov/37916149/,170,priority=medium; relevance=2; study_tag=needs_manual_classification; outcomes=glucose;microbiome
PMID:36615804,PubMed,36615804,10.3390/nu15010147,36615804,"Effects of a Novel Infant Formula on Weight Gain, Body Composition, Safety and Tolerability to Infants: The INNOVA 2020 Study.",2022,literature,medium,2,needs_manual_classification,,,weight;body_composition,true,https://pubmed.ncbi.nlm.nih.gov/36615804/,171,priority=medium; relevance=2; study_tag=needs_manual_classification; outcomes=weight;body_composition
PMID:31250099,PubMed,31250099,10.1007/s00394-019-02034-0,31250099,Gut microbiota is associated with adiposity markers and probiotics may impact specific genera.,2020,literature,medium,2,needs_manual_classification,probiotic,,microbiome,true,https://pubmed.ncbi.nlm.nih.gov/31250099/,172,priority=medium; relevance=2; study_tag=needs_manual_classification; outcomes=microbiome
PMID:31370223,PubMed,31370223,10.3390/nu11081761,31370223,Lactobacillus reuteri V3401 Reduces Inflammatory Biomarkers and Modifies the Gastrointestinal Microbiome in Adults with Metabolic Syndrome: The PROSIR Study.,2019,literature,medium,2,needs_manual_classification,,Lactobacillus,glucose;microbiome,true,https://pubmed.ncbi.nlm.nih.gov/31370223/,173,priority=medium; relevance=2; study_tag=needs_manual_classification; taxa=Lactobacillus; outcomes=glucose;microbiome
PMID:29568104,PubMed,29568104,10.1038/s41366-018-0046-9,29568104,Gut-microbiome-related LCT genotype and 2-year changes in body composition and fat distribution: the POUNDS Lost Trial.,2018,literature,medium,2,needs_manual_classification,,,body_composition;microbiome,true,https://pubmed.ncbi.nlm.nih.gov/29568104/,174,priority=medium; relevance=2; study_tag=needs_manual_classification; outcomes=body_composition;microbiome
PMID:26792677,PubMed,26792677,10.1016/j.micpath.2016.01.002,26792677,Microbiota manipulation for weight change.,2017,literature,medium,2,needs_manual_classification,,,weight;microbiome,true,https://pubmed.ncbi.nlm.nih.gov/26792677/,175,priority=medium; relevance=2; study_tag=needs_manual_classification; outcomes=weight;microbiome
PMID:27966574,PubMed,27966574,10.1038/ejcn.2016.249,27966574,Acute increases in serum colonic short-chain fatty acids elicited by inulin do not increase GLP-1 or PYY responses but may reduce ghrelin in lean and overweight humans.,2017,literature,medium,2,needs_manual_classification,,,weight,true,https://pubmed.ncbi.nlm.nih.gov/27966574/,176,priority=medium; relevance=2; study_tag=needs_manual_classification; outcomes=weight
PMID:28396144,PubMed,28396144,10.1053/j.gastro.2017.03.051,28396144,"Supplementation of Diet With Galacto-oligosaccharides Increases Bifidobacteria, but Not Insulin Sensitivity, in Obese Prediabetic Individuals.",2017,literature,medium,2,needs_manual_classification,,,glucose,true,https://pubmed.ncbi.nlm.nih.gov/28396144/,177,priority=medium; relevance=2; study_tag=needs_manual_classification; outcomes=glucose
PMID:24830782,PubMed,24830782,10.1007/s00394-014-0715-y,24830782,Probiotics during weaning: a follow-up study on effects on body composition and metabolic markers at school age.,2015,literature,medium,2,needs_manual_classification,probiotic,,body_composition;glucose,true,https://pubmed.ncbi.nlm.nih.gov/24830782/,178,priority=medium; relevance=2; study_tag=needs_manual_classification; outcomes=body_composition;glucose
PMID:26259892,PubMed,26259892,10.3920/BM2015.0011,26259892,"Effects of synbiotic on anthropometry, lipid profile and oxidative stress in obese children.",2015,literature,medium,2,needs_manual_classification,synbiotic,,lipid,true,https://pubmed.ncbi.nlm.nih.gov/26259892/,179,priority=medium; relevance=2; study_tag=needs_manual_classification; outcomes=lipid
PMID:24299712,PubMed,24299712,10.1017/S0007114513003875,24299712,Effect of Lactobacillus rhamnosus CGMCC1.3724 supplementation on weight loss and maintenance in obese men and women.,2014,literature,medium,2,needs_manual_classification,,Lactobacillus,weight,true,https://pubmed.ncbi.nlm.nih.gov/24299712/,180,priority=medium; relevance=2; study_tag=needs_manual_classification; taxa=Lactobacillus; outcomes=weight
PMID:25079040,PubMed,25079040,10.1080/07315724.2013.874937,25079040,Effects of probiotic yogurt on fat distribution and gene expression of proinflammatory factors in peripheral blood mononuclear cells in overweight and obese people with or without weight-loss diet.,2014,literature,medium,2,needs_manual_classification,probiotic,,weight,true,https://pubmed.ncbi.nlm.nih.gov/25079040/,181,priority=medium; relevance=2; study_tag=needs_manual_classification; outcomes=weight
PMID:23442391,PubMed,23442391,10.1186/1471-2393-13-50,23442391,SPRING: an RCT study of probiotics in the prevention of gestational diabetes mellitus in overweight and obese women.,2013,literature,medium,2,needs_manual_classification,probiotic,,weight,true,https://pubmed.ncbi.nlm.nih.gov/23442391/,182,priority=medium; relevance=2; study_tag=needs_manual_classification; outcomes=weight
PMID:23510724,PubMed,23510724,10.1016/j.clnu.2013.02.007,23510724,Effect of Lactobacillus salivarius Ls-33 on fecal microbiota in obese adolescents.,2013,literature,medium,2,needs_manual_classification,,Lactobacillus,microbiome,true,https://pubmed.ncbi.nlm.nih.gov/23510724/,183,priority=medium; relevance=2; study_tag=needs_manual_classification; taxa=Lactobacillus; outcomes=microbiome
PMID:22695039,PubMed,22695039,10.1097/MPG.0b013e318263066c,22695039,Probiotics to adolescents with obesity: effects on inflammation and metabolic syndrome.,2012,literature,medium,2,needs_manual_classification,probiotic,,glucose,true,https://pubmed.ncbi.nlm.nih.gov/22695039/,184,priority=medium; relevance=2; study_tag=needs_manual_classification; outcomes=glucose
EUROPEPMC:40913714,PubMed,40913714,10.1007/s12602-025-10680-6,40913714,"Bridging the Gut Microbiota and the Brain, Kidney, and Cardiovascular Health: The Role of Probiotics.",2026,literature,medium,1,needs_manual_classification,probiotic,,microbiome,true,https://europepmc.org/article/MED/40913714,185,priority=medium; relevance=1; study_tag=needs_manual_classification; outcomes=microbiome
EUROPEPMC:41625558,PubMed,41625558,10.1016/j.metop.2026.100444,41625558,Obesity-induced cognitive impairment: Underlying mechanisms and therapeutic prospects.,2026,literature,medium,1,needs_manual_classification,,,,true,https://europepmc.org/article/MED/41625558,186,priority=medium; relevance=1; study_tag=needs_manual_classification
EUROPEPMC:41640966,PubMed,41640966,10.4254/wjh.v18.i1.111211,41640966,Fighting the epidemic of pediatric metabolic dysfunction-associated steatotic liver disease: Role of non-invasive diagnostics and early pharmacological intervention.,2026,literature,medium,1,needs_manual_classification,,,glucose,true,https://europepmc.org/article/MED/41640966,187,priority=medium; relevance=1; study_tag=needs_manual_classification; outcomes=glucose
EUROPEPMC:41677879,PubMed,41677879,10.1007/s00394-026-03900-4,41677879,Soy and the gut microbiome: a bi-directional relationship shaping nutrition and health.,2026,literature,medium,1,needs_manual_classification,,,microbiome,true,https://europepmc.org/article/MED/41677879,188,priority=medium; relevance=1; study_tag=needs_manual_classification; outcomes=microbiome
EUROPEPMC:41692128,PubMed,41692128,10.1016/j.advnut.2026.100605,41692128,Diet and Exercise Interventions in Pediatric Cancer Survivors and Effects on Cardiometabolic Disease Risk and Inflammaging Biomarkers: A Systematic Review.,2026,literature,medium,1,meta_analysis_or_systematic_review,,,glucose,true,https://europepmc.org/article/MED/41692128,189,priority=medium; relevance=1; study_tag=meta_analysis_or_systematic_review; outcomes=glucose
EUROPEPMC:41718117,PubMed,41718117,10.3390/medsci14010070,41718117,"Childhood Obesity: A Multisystem Challenge Linking Hypertension, NAFLD, and Sleep Apnea.",2026,literature,medium,1,needs_manual_classification,,,,true,https://europepmc.org/article/MED/41718117,190,priority=medium; relevance=1; study_tag=needs_manual_classification
EUROPEPMC:41725786,PubMed,41725786,10.1177/11786388251413658,41725786,A Probiotic Nutritional Supplement Improves Glycemic Control and Biomarkers of Metabolic Syndrome in Patients With Type 2 Diabetes Mellitus.,2026,literature,medium,1,needs_manual_classification,probiotic,,glucose,true,https://europepmc.org/article/MED/41725786,191,priority=medium; relevance=1; study_tag=needs_manual_classification; outcomes=glucose
EUROPEPMC:41788191,PubMed,41788191,10.1155/ijog/2921181,41788191,Causal Effects of Yogurt Intake on Gut Microbiota: A European Mendelian Randomization Study.,2026,literature,medium,1,needs_manual_classification,,,microbiome,true,https://europepmc.org/article/MED/41788191,192,priority=medium; relevance=1; study_tag=needs_manual_classification; outcomes=microbiome
EUROPEPMC:41799504,PubMed,41799504,10.32604/or.2025.070281,41799504,The Role of the Gut Microbiome in Clinical Outcomes of Colorectal Cancer: A Systematic Review (2020-2025).,2026,literature,medium,1,meta_analysis_or_systematic_review,,,microbiome,true,https://europepmc.org/article/MED/41799504,193,priority=medium; relevance=1; study_tag=meta_analysis_or_systematic_review; outcomes=microbiome
EUROPEPMC:41834856,PubMed,41834856,10.3389/fmicb.2026.1608563,41834856,The role of Western diet and gut microbiota in the pathogenesis of cardiovascular diseases.,2026,literature,medium,1,needs_manual_classification,,,microbiome,true,https://europepmc.org/article/MED/41834856,194,priority=medium; relevance=1; study_tag=needs_manual_classification; outcomes=microbiome
EUROPEPMC:41869364,PubMed,41869364,10.3389/fimmu.2026.1714515,41869364,Psoriasis: microbiome dysbiosis and pathogenic mechanisms.,2026,literature,medium,1,needs_manual_classification,,,microbiome,true,https://europepmc.org/article/MED/41869364,195,priority=medium; relevance=1; study_tag=needs_manual_classification; outcomes=microbiome
EUROPEPMC:41898712,PubMed,41898712,10.3390/ijms27062853,41898712,"GLP-1 Receptor Agonists at the Crossroads of Circadian Biology, Sleep, and Metabolic Disease.",2026,literature,medium,1,needs_manual_classification,,,glucose,true,https://europepmc.org/article/MED/41898712,196,priority=medium; relevance=1; study_tag=needs_manual_classification; outcomes=glucose
EUROPEPMC:41901072,PubMed,41901072,10.3390/nu18060898,41901072,Linking Obesity and Depression Through the Gut-Brain Axis: The Impact of Short-Chain Fatty Acids and Inflammation.,2026,literature,medium,1,needs_manual_classification,,,,true,https://europepmc.org/article/MED/41901072,197,priority=medium; relevance=1; study_tag=needs_manual_classification
EUROPEPMC:41960437,PubMed,41960437,10.3389/fmicb.2026.1766234,41960437,Unveiling the gut: microbiota and derived metabolites' role in the rising tide of precocious puberty.,2026,literature,medium,1,needs_manual_classification,,,microbiome,true,https://europepmc.org/article/MED/41960437,198,priority=medium; relevance=1; study_tag=needs_manual_classification; outcomes=microbiome
EUROPEPMC:42051455,PubMed,42051455,10.3389/fendo.2026.1747766,42051455,Gut microbiome dysbiosis in PCOS: from pathogenesis to microbiome-targeted therapies.,2026,literature,medium,1,needs_manual_classification,,,microbiome,true,https://europepmc.org/article/MED/42051455,199,priority=medium; relevance=1; study_tag=needs_manual_classification; outcomes=microbiome
EUROPEPMC:42063761,PubMed,42063761,10.3389/fmed.2026.1767462,42063761,"Interplay between circadian rhythms, gut microbiota, and MASLD: from mechanistic foundations to therapeutic opportunities.",2026,literature,medium,1,needs_manual_classification,,,microbiome,true,https://europepmc.org/article/MED/42063761,200,priority=medium; relevance=1; study_tag=needs_manual_classification; outcomes=microbiome
EUROPEPMC:42123927,PubMed,42123927,10.3390/nu18091325,42123927,The Role of Microbiome and Diet on Disease Activity and Immune-Inflammatory Status in Rheumatoid Arthritis.,2026,literature,medium,1,needs_manual_classification,,,microbiome,true,https://europepmc.org/article/MED/42123927,201,priority=medium; relevance=1; study_tag=needs_manual_classification; outcomes=microbiome
EUROPEPMC:42133449,PubMed,42133449,10.1080/19490976.2026.2673888,42133449,Parental microbiome programming of early-life neurodevelopment: multi-niche contributions through the microbiome-gut-brain axis.,2026,literature,medium,1,needs_manual_classification,,,microbiome,true,https://europepmc.org/article/MED/42133449,202,priority=medium; relevance=1; study_tag=needs_manual_classification; outcomes=microbiome
EUROPEPMC:42180565,PubMed,42180565,10.3389/fnut.2026.1819825,42180565,"Gestational constipation and the gut microbiota: mechanisms, interventions, and implications for maternal and offspring health.",2026,literature,medium,1,needs_manual_classification,,,microbiome,true,https://europepmc.org/article/MED/42180565,203,priority=medium; relevance=1; study_tag=needs_manual_classification; outcomes=microbiome
EUROPEPMC:42196504,PubMed,42196504,10.3390/ijms27104527,42196504,Current Understanding of Probiotic Strains and Immune Function: From Gut Microbiota to Systemic Immunity.,2026,literature,medium,1,needs_manual_classification,probiotic,,microbiome,true,https://europepmc.org/article/MED/42196504,204,priority=medium; relevance=1; study_tag=needs_manual_classification; outcomes=microbiome
EUROPEPMC:42196944,PubMed,42196944,10.3390/nu18101483,42196944,The Gut Microbiota-Polyphenol-NLRP3 Inflammasome Axis: A Key Regulatory Network Linking Diet to Chronic Inflammation.,2026,literature,medium,1,needs_manual_classification,,,microbiome,true,https://europepmc.org/article/MED/42196944,205,priority=medium; relevance=1; study_tag=needs_manual_classification; outcomes=microbiome
EUROPEPMC:42198214,PubMed,42198214,10.3390/pharmaceutics18050520,42198214,Edible Plant-Derived Exosome-like Nanoparticles as Prebiotic Nanocarriers: Gut Microbiota Modulation and Functional Food Potential.,2026,literature,medium,1,needs_manual_classification,prebiotic,,microbiome,true,https://europepmc.org/article/MED/42198214,206,priority=medium; relevance=1; study_tag=needs_manual_classification; outcomes=microbiome
EUROPEPMC:42228606,PubMed,42228606,10.1080/19490976.2026.2681763,42228606,Microbial shifts in early life: the pediatric gut microbiome and its role in health and disease.,2026,literature,medium,1,needs_manual_classification,,,microbiome,true,https://europepmc.org/article/MED/42228606,207,priority=medium; relevance=1; study_tag=needs_manual_classification; outcomes=microbiome
EUROPEPMC:PMC12938230,publisher supplementary data,PMC12938230,,,"Interplay of Microbiome, Oxidative Stress and Inflammation in Health and Disease",2026,literature,medium,1,needs_manual_classification,,,microbiome,true,,208,priority=medium; relevance=1; study_tag=needs_manual_classification; outcomes=microbiome
