evidence_id,evidence_type,source_database,source_accession,source_url,doi,pmid,title,year,journal,study_design,data_field_supported,extraction_note,curator,extraction_date
EUROPEPMC:41511159,literature,PubMed,41511159,https://europepmc.org/article/MED/41511159,10.1080/19490976.2025.2612580,41511159,<i><b>Akkermansia muciniphila</b></i> <b>modulates intestinal mucus composition to counteract high-fat diet-induced obesity in mice</b>.,2026,Gut Microbes,needs_manual_review,evidence_registry,Auto-collected from Europe PMC; requires manual review.,auto_search_supplement,2026-06-06
EUROPEPMC:41746476,literature,PubMed,41746476,https://europepmc.org/article/MED/41746476,10.1007/s13668-026-00732-w,41746476,"The Gut-Brain Axis in Obesity: Mechanisms, Development, and Therapeutic Perspectives.",2026,Curr Nutr Rep,needs_manual_review,evidence_registry,Auto-collected from Europe PMC; requires manual review.,auto_search_supplement,2026-06-06
EUROPEPMC:42120725,literature,PubMed,42120725,https://europepmc.org/article/MED/42120725,10.1038/s41591-026-04394-7,42120725,Pasteurized Akkermansia muciniphila Muc<sup>T</sup> for weight loss maintenance in people with overweight and obesity: a controlled randomized trial.,2026,Nat Med,needs_manual_review,evidence_registry,Auto-collected from Europe PMC; requires manual review.,codex,2026-05-29
EUROPEPMC:41030554,literature,PubMed,41030554,https://europepmc.org/article/MED/41030554,10.3389/fmicb.2025.1665101,41030554,<i>Akkermansia muciniphila</i> and osteoporosis: emerging role of gut microbiota in skeletal homeostasis.,2025,Front Microbiol,needs_manual_review,evidence_registry,Auto-collected from Europe PMC; requires manual review.,codex,2026-05-29
EUROPEPMC:PMC13203418,literature,publisher supplementary data,PMC13203418,,,,Oxidative Stress–Gut Microbiome Crosstalk: Intestinal Redox Imbalance and Probiotics Therapeutic Potential,2026,Antioxidants (Basel),needs_manual_review,evidence_registry,Auto-collected from Europe PMC; requires manual review.,codex,2026-05-29
EUROPEPMC:41007736,literature,PubMed,41007736,https://europepmc.org/article/MED/41007736,10.3390/biomedicines13092173,41007736,The Gut Microbiome in Human Obesity: A Comprehensive Review.,2025,Biomedicines,needs_manual_review,evidence_registry,Auto-collected from Europe PMC; requires manual review.,codex,2026-05-29
EUROPEPMC:41892839,literature,PubMed,41892839,https://europepmc.org/article/MED/41892839,10.3390/medsci14010124,41892839,Modulation of Microbiome-Mitochondria Axis as a Novel Approach for Treatment of Obesity: A Scoping Review.,2026,Med Sci (Basel),needs_manual_review,evidence_registry,Auto-collected from Europe PMC; requires manual review.,codex,2026-05-29
EUROPEPMC:40295195,literature,PubMed,40295195,https://europepmc.org/article/MED/40295195,10.4014/jmb.2501.01024,40295195,"Microbiome, Potential Therapeutic Agents: New Players of Obesity Treatment.",2025,J Microbiol Biotechnol,needs_manual_review,evidence_registry,Auto-collected from Europe PMC; requires manual review.,codex,2026-05-29
EUROPEPMC:40788133,literature,PubMed,40788133,https://europepmc.org/article/MED/40788133,10.1128/iai.00503-24,40788133,Breaking down barriers: is intestinal mucus degradation by <i>Akkermansia muciniphila</i> beneficial or harmful?,2025,Infect Immun,needs_manual_review,evidence_registry,Auto-collected from Europe PMC; requires manual review.,codex,2026-05-29
EUROPEPMC:41010468,literature,PubMed,41010468,https://europepmc.org/article/MED/41010468,10.3390/nu17182942,41010468,Targeting the Gut Microbiota in Pediatric Obesity: A Paradigm Shift in Prevention and Treatment? A Comprehensive Review.,2025,Nutrients,needs_manual_review,evidence_registry,Auto-collected from Europe PMC; requires manual review.,codex,2026-05-29
EUROPEPMC:PMC13206985,literature,publisher supplementary data,PMC13206985,,,,Current Understanding of Probiotic Strains and Immune Function: From Gut Microbiota to Systemic Immunity,2026,Int J Mol Sci,needs_manual_review,evidence_registry,Auto-collected from Europe PMC; requires manual review.,codex,2026-05-29
EUROPEPMC:39339675,literature,PubMed,39339675,https://europepmc.org/article/MED/39339675,10.3390/nu16183075,39339675,<i>Akkermansia muciniphila</i> as a Potential Guardian against Oral Health Diseases: A Narrative Review.,2024,Nutrients,needs_manual_review,evidence_registry,Auto-collected from Europe PMC; requires manual review.,codex,2026-05-29
EUROPEPMC:41599902,literature,PubMed,41599902,https://europepmc.org/article/MED/41599902,10.3390/nu18020290,41599902,Personalized Nutrition Through the Gut Microbiome in Metabolic Syndrome and Related Comorbidities.,2026,Nutrients,needs_manual_review,evidence_registry,Auto-collected from Europe PMC; requires manual review.,codex,2026-05-29
EUROPEPMC:40508171,literature,PubMed,40508171,https://europepmc.org/article/MED/40508171,10.3390/ijms26115362,40508171,Incorporating Postbiotics into Intervention for Managing Obesity.,2025,Int J Mol Sci,needs_manual_review,evidence_registry,Auto-collected from Europe PMC; requires manual review.,codex,2026-05-29
EUROPEPMC:41488302,literature,PubMed,41488302,https://europepmc.org/article/MED/41488302,10.3389/fmicb.2025.1675155,41488302,"Mechanisms of gut microbiota in host fat deposition: metabolites, signaling pathways, and translational applications.",2025,Front Microbiol,needs_manual_review,evidence_registry,Auto-collected from Europe PMC; requires manual review.,codex,2026-05-29
EUROPEPMC:40328980,literature,PubMed,40328980,https://europepmc.org/article/MED/40328980,10.1038/s41564-025-01989-7,40328980,Gut commensal Phascolarctobacterium faecium retunes innate immunity to mitigate obesity and metabolic disease in mice.,2025,Nat Microbiol,needs_manual_review,evidence_registry,Auto-collected from Europe PMC; requires manual review.,codex,2026-05-29
EUROPEPMC:38072119,literature,PubMed,38072119,https://europepmc.org/article/MED/38072119,10.1016/j.advnut.2023.100162,38072119,Effect of Probiotic Supplementation on Intestinal Permeability in Overweight and Obesity: A Systematic Review of Randomized Controlled Trials and Animal Studies.,2024,Adv Nutr,needs_manual_review,evidence_registry,Auto-collected from Europe PMC; requires manual review.,codex,2026-05-29
EUROPEPMC:37047729,literature,PubMed,37047729,https://europepmc.org/article/MED/37047729,10.3390/ijms24076755,37047729,The Role of Next-Generation Probiotics in Obesity and Obesity-Associated Disorders: Current Knowledge and Future Perspectives.,2023,Int J Mol Sci,needs_manual_review,evidence_registry,Auto-collected from Europe PMC; requires manual review.,codex,2026-05-29
EUROPEPMC:40871736,literature,PubMed,40871736,https://europepmc.org/article/MED/40871736,10.3390/nu17162708,40871736,Type 2 Diabetes and the Multifaceted Gut-X Axes.,2025,Nutrients,needs_manual_review,evidence_registry,Auto-collected from Europe PMC; requires manual review.,codex,2026-05-29
EUROPEPMC:41269489,literature,PubMed,41269489,https://europepmc.org/article/MED/41269489,10.1007/s40520-025-03216-z,41269489,Effect of host and gut microbiota-altering interventions on sarcopenia or its defining parameters: a systematic review and meta-analysis of nutrition-based intervention studies.,2025,Aging Clin Exp Res,needs_manual_review,evidence_registry,Auto-collected from Europe PMC; requires manual review.,codex,2026-05-29
EUROPEPMC:39159270,literature,PubMed,39159270,https://europepmc.org/article/MED/39159270,10.1111/febs.17249,39159270,Obesity and the gut microbiota: implications of neuroendocrine and immune signaling.,2025,FEBS J,needs_manual_review,evidence_registry,Auto-collected from Europe PMC; requires manual review.,codex,2026-05-29
EUROPEPMC:41953220,literature,PubMed,41953220,https://europepmc.org/article/MED/41953220,10.3389/fimmu.2025.1713426,41953220,"Probiotics and human health: biological activities, nutritional aspects, immunomodulatory properties, applications, and future perspectives - a comprehensive review.",2025,Front Immunol,needs_manual_review,evidence_registry,Auto-collected from Europe PMC; requires manual review.,codex,2026-05-29
EUROPEPMC:40549339,literature,PubMed,40549339,https://europepmc.org/article/MED/40549339,10.1007/s12602-025-10613-3,40549339,Recent Insights About Probiotics Related Pharmabiotics in Pharmacology: Prevention and Management of Diseases.,2025,Probiotics Antimicrob Proteins,needs_manual_review,evidence_registry,Auto-collected from Europe PMC; requires manual review.,codex,2026-05-29
EUROPEPMC:40299326,literature,PubMed,40299326,https://europepmc.org/article/MED/40299326,10.3390/biomedicines13040779,40299326,Intestinal Microbiota Modulation by Fecal Microbiota Transplantation in Nonalcoholic Fatty Liver Disease.,2025,Biomedicines,needs_manual_review,evidence_registry,Auto-collected from Europe PMC; requires manual review.,codex,2026-05-29
EUROPEPMC:37661739,literature,PubMed,37661739,https://europepmc.org/article/MED/37661739,10.1098/rstb.2022.0221,37661739,Questioning the foundations of the gut microbiota and obesity.,2023,Philos Trans R Soc Lond B Biol Sci,needs_manual_review,evidence_registry,Auto-collected from Europe PMC; requires manual review.,codex,2026-05-29
EUROPEPMC:41584842,literature,PubMed,41584842,https://europepmc.org/article/MED/41584842,10.3389/fcell.2025.1698296,41584842,β-cell heterogeneity and molecular plasticity in type 2 diabetes: multi-omics perspectives and the role of gut microbiota.,2025,Front Cell Dev Biol,needs_manual_review,evidence_registry,Auto-collected from Europe PMC; requires manual review.,codex,2026-05-29
EUROPEPMC:38791478,literature,PubMed,38791478,https://europepmc.org/article/MED/38791478,10.3390/ijms25105441,38791478,Postbiotics as Metabolites and Their Biotherapeutic Potential.,2024,Int J Mol Sci,needs_manual_review,evidence_registry,Auto-collected from Europe PMC; requires manual review.,codex,2026-05-29
EUROPEPMC:36458804,literature,PubMed,36458804,https://europepmc.org/article/MED/36458804,10.1530/joe-22-0111,36458804,The gut microbiome: a core regulator of metabolism.,2023,J Endocrinol,needs_manual_review,evidence_registry,Auto-collected from Europe PMC; requires manual review.,codex,2026-05-29
EUROPEPMC:40507435,literature,PubMed,40507435,https://europepmc.org/article/MED/40507435,10.3390/jcm14113673,40507435,"A Review of the Influence of Prebiotics, Probiotics, Synbiotics, and Postbiotics on the Human Gut Microbiome and Intestinal Integrity.",2025,J Clin Med,needs_manual_review,evidence_registry,Auto-collected from Europe PMC; requires manual review.,codex,2026-05-29
EUROPEPMC:38274765,literature,PubMed,38274765,https://europepmc.org/article/MED/38274765,10.3389/fmicb.2023.1241259,38274765,"<i>Christensenella minuta</i>, a new candidate next-generation probiotic: current evidence and future trajectories.",2023,Front Microbiol,needs_manual_review,evidence_registry,Auto-collected from Europe PMC; requires manual review.,codex,2026-05-29
EUROPEPMC:39335866,literature,PubMed,39335866,https://europepmc.org/article/MED/39335866,10.3390/foods13182937,39335866,A Comprehensive Overview of Postbiotics with a Special Focus on Discovery Techniques and Clinical Applications.,2024,Foods,needs_manual_review,evidence_registry,Auto-collected from Europe PMC; requires manual review.,codex,2026-05-29
EUROPEPMC:34065217,literature,PubMed,34065217,https://europepmc.org/article/MED/34065217,10.3390/microorganisms9051098,34065217,"<i>Akkermansia muciniphila,</i> a New Generation of Beneficial Microbiota in Modulating Obesity: A Systematic Review.",2021,Microorganisms,needs_manual_review,evidence_registry,Auto-collected from Europe PMC; requires manual review.,codex,2026-05-29
EUROPEPMC:39593945,literature,PubMed,39593945,https://europepmc.org/article/MED/39593945,10.3390/foods13223529,39593945,"Probiotic, Postbiotic, and Paraprobiotic Effects of <i>Lactobacillus rhamnosus</i> as a Modulator of Obesity-Associated Factors.",2024,Foods,needs_manual_review,evidence_registry,Auto-collected from Europe PMC; requires manual review.,codex,2026-05-29
EUROPEPMC:36763279,literature,PubMed,36763279,https://europepmc.org/article/MED/36763279,10.1007/s12602-023-10045-x,36763279,The Current and Future Perspectives of Postbiotics.,2023,Probiotics Antimicrob Proteins,needs_manual_review,evidence_registry,Auto-collected from Europe PMC; requires manual review.,codex,2026-05-29
EUROPEPMC:34836254,literature,PubMed,34836254,https://europepmc.org/article/MED/34836254,10.3390/nu13113999,34836254,Impact of Exercise on Gut Microbiota in Obesity.,2021,Nutrients,needs_manual_review,evidence_registry,Auto-collected from Europe PMC; requires manual review.,codex,2026-05-29
EUROPEPMC:34828808,literature,PubMed,34828808,https://europepmc.org/article/MED/34828808,10.3390/foods10112528,34828808,Characteristics of the Gut Microbiota and Potential Effects of Probiotic Supplements in Individuals with Type 2 Diabetes <i>mellitus</i>.,2021,Foods,needs_manual_review,evidence_registry,Auto-collected from Europe PMC; requires manual review.,codex,2026-05-29
EUROPEPMC:37280680,literature,PubMed,37280680,https://europepmc.org/article/MED/37280680,10.1186/s12967-023-04230-3,37280680,Maternal microbiota and gestational diabetes: impact on infant health.,2023,J Transl Med,needs_manual_review,evidence_registry,Auto-collected from Europe PMC; requires manual review.,codex,2026-05-29
EUROPEPMC:33802777,literature,PubMed,33802777,https://europepmc.org/article/MED/33802777,10.3390/microorganisms9030618,33802777,Recognizing the Benefits of Pre-/Probiotics in Metabolic Syndrome and Type 2 Diabetes Mellitus Considering the Influence of <i>Akkermansia muciniphila</i> as a Key Gut Bacterium.,2021,Microorganisms,needs_manual_review,evidence_registry,Auto-collected from Europe PMC; requires manual review.,codex,2026-05-29
EUROPEPMC:34973469,literature,PubMed,34973469,https://europepmc.org/article/MED/34973469,10.1016/j.molmet.2021.101427,34973469,Microbiota and body weight control: Weight watchers within?,2022,Mol Metab,needs_manual_review,evidence_registry,Auto-collected from Europe PMC; requires manual review.,codex,2026-05-29
EUROPEPMC:34812127,literature,PubMed,34812127,https://europepmc.org/article/MED/34812127,10.1080/19490976.2021.1994270,34812127,Serum metabolite profiling yields insights into health promoting effect of A. muciniphila in human volunteers with a metabolic syndrome.,2021,Gut Microbes,needs_manual_review,evidence_registry,Auto-collected from Europe PMC; requires manual review.,codex,2026-05-29
EUROPEPMC:33292434,literature,PubMed,33292434,https://europepmc.org/article/MED/33292434,10.1186/s13098-020-00603-6,33292434,Probiotics supplementation and insulin resistance: a systematic review.,2020,Diabetol Metab Syndr,needs_manual_review,evidence_registry,Auto-collected from Europe PMC; requires manual review.,codex,2026-05-29
EUROPEPMC:34203876,literature,PubMed,34203876,https://europepmc.org/article/MED/34203876,10.3390/microorganisms9061302,34203876,Gut Microbiota and Host Metabolism: From Proof of Concept to Therapeutic Intervention.,2021,Microorganisms,needs_manual_review,evidence_registry,Auto-collected from Europe PMC; requires manual review.,codex,2026-05-29
EUROPEPMC:34887627,literature,PubMed,34887627,https://europepmc.org/article/MED/34887627,10.3748/wjg.v27.i41.7041,34887627,Over-feeding the gut microbiome: A scoping review on health implications and therapeutic perspectives.,2021,World J Gastroenterol,needs_manual_review,evidence_registry,Auto-collected from Europe PMC; requires manual review.,codex,2026-05-29
EUROPEPMC:37316582,literature,PubMed,37316582,https://europepmc.org/article/MED/37316582,10.1038/s41579-023-00904-3,37316582,The gut-liver axis and gut microbiota in health and liver disease.,2023,Nat Rev Microbiol,needs_manual_review,evidence_registry,Auto-collected from Europe PMC; requires manual review.,codex,2026-05-29
EUROPEPMC:36317983,literature,PubMed,36317983,https://europepmc.org/article/MED/36317983,10.1021/acs.chemrev.2c00431,36317983,"Microbiome and Human Health: Current Understanding, Engineering, and Enabling Technologies.",2023,Chem Rev,needs_manual_review,evidence_registry,Auto-collected from Europe PMC; requires manual review.,codex,2026-05-29
EUROPEPMC:34065873,literature,PubMed,34065873,https://europepmc.org/article/MED/34065873,10.3390/nu13051617,34065873,Next Generation Probiotics for Neutralizing Obesogenic Effects: Taxa Culturing Searching Strategies.,2021,Nutrients,needs_manual_review,evidence_registry,Auto-collected from Europe PMC; requires manual review.,codex,2026-05-29
EUROPEPMC:35370685,literature,PubMed,35370685,https://europepmc.org/article/MED/35370685,10.3389/fphar.2022.841782,35370685,Nutraceuticals in the Modulation of the Intestinal Microbiota: Current Status and Future Directions.,2022,Front Pharmacol,needs_manual_review,evidence_registry,Auto-collected from Europe PMC; requires manual review.,codex,2026-05-29
EUROPEPMC:35009009,literature,PubMed,35009009,https://europepmc.org/article/MED/35009009,10.3390/plants11010004,35009009,"Beneficial Role of Fruits, Their Juices, and Freeze-Dried Powders on Inflammatory Bowel Disease and Related Dysbiosis.",2021,Plants (Basel),needs_manual_review,evidence_registry,Auto-collected from Europe PMC; requires manual review.,codex,2026-05-29
EUROPEPMC:PMC12075107,literature,publisher supplementary data,PMC12075107,,,,ESPGHAN 57th Annual Meeting Abstracts,2025,JPGN Rep,needs_manual_review,evidence_registry,Auto-collected from Europe PMC; requires manual review.,codex,2026-05-29
EUROPEPMC:33722164,literature,PubMed,33722164,https://europepmc.org/article/MED/33722164,10.1080/19490976.2021.1894070,33722164,The impact of the gut microbiota on the reproductive and metabolic endocrine system.,2021,Gut Microbes,needs_manual_review,evidence_registry,Auto-collected from Europe PMC; requires manual review.,codex,2026-05-29
EUROPEPMC:32582673,literature,PubMed,32582673,https://europepmc.org/article/MED/32582673,10.3389/fbioe.2020.00550,32582673,"Commensal Obligate Anaerobic Bacteria and Health: Production, Storage, and Delivery Strategies.",2020,Front Bioeng Biotechnol,needs_manual_review,evidence_registry,Auto-collected from Europe PMC; requires manual review.,codex,2026-05-29
EUROPEPMC:33178196,literature,PubMed,33178196,https://europepmc.org/article/MED/33178196,10.3389/fimmu.2020.571731,33178196,Gut Microbiota as a Trigger for Metabolic Inflammation in Obesity and Type 2 Diabetes.,2020,Front Immunol,needs_manual_review,evidence_registry,Auto-collected from Europe PMC; requires manual review.,codex,2026-05-29
EUROPEPMC:34884466,literature,PubMed,34884466,https://europepmc.org/article/MED/34884466,10.3390/ijms222312661,34884466,Implications of Gut Microbiota in Complex Human Diseases.,2021,Int J Mol Sci,needs_manual_review,evidence_registry,Auto-collected from Europe PMC; requires manual review.,codex,2026-05-29
EUROPEPMC:32718098,literature,PubMed,32718098,https://europepmc.org/article/MED/32718098,10.3390/nu12082200,32718098,"Modulation of the Gut Microbiota by Olive Oil Phenolic Compounds: Implications for Lipid Metabolism, Immune System, and Obesity.",2020,Nutrients,needs_manual_review,evidence_registry,Auto-collected from Europe PMC; requires manual review.,codex,2026-05-29
EUROPEPMC:32549225,literature,PubMed,32549225,https://europepmc.org/article/MED/32549225,10.3390/nu12061776,32549225,Microbiota and Lifestyle: A Special Focus on Diet.,2020,Nutrients,needs_manual_review,evidence_registry,Auto-collected from Europe PMC; requires manual review.,codex,2026-05-29
EUROPEPMC:PMC10576946,literature,publisher supplementary data,PMC10576946,,,,UEG Week 2023 Moderated Posters,2023,United European Gastroenterol J,needs_manual_review,evidence_registry,Auto-collected from Europe PMC; requires manual review.,codex,2026-05-29
EUROPEPMC:PMC9548091,literature,publisher supplementary data,PMC9548091,,,,UEG Week 2022 Poster Presentations,2022,United European Gastroenterol J,needs_manual_review,evidence_registry,Auto-collected from Europe PMC; requires manual review.,codex,2026-05-29
EUROPEPMC:PMC6265820,literature,publisher supplementary data,PMC6265820,,,,Dietary Bioactive Components,2018,Curr Dev Nutr,needs_manual_review,evidence_registry,Auto-collected from Europe PMC; requires manual review.,codex,2026-05-29
EUROPEPMC:32394034,literature,PubMed,32394034,https://europepmc.org/article/MED/32394034,10.1007/s10875-020-00764-z,32394034,2020 CIS Annual Meeting: Immune Deficiency & Dysregulation North American Conference.,2020,J Clin Immunol,needs_manual_review,evidence_registry,Auto-collected from Europe PMC; requires manual review.,codex,2026-05-29
EUROPEPMC:41097469,literature,PubMed,41097469,https://europepmc.org/article/MED/41097469,10.3390/foods14193300,41097469,"Effect of Probiotics Containing <i>Lactobacillus plantarum</i> on Blood Lipids: Systematic Review, Meta-Analysis, and Network Pharmacological Analysis.",2025,Foods,needs_manual_review,evidence_registry,Auto-collected from Europe PMC; requires manual review.,codex,2026-05-29
EUROPEPMC:40951500,literature,PubMed,40951500,https://europepmc.org/article/MED/40951500,10.52225/narra.v5i2.1562,40951500,Probiotic <i>Lactobacillus</i> sp. as a strategy for modulation of non-comorbid obesity: A systematic meta-analysis and GRADE assessment of randomized controlled trials.,2025,Narra J,needs_manual_review,evidence_registry,Auto-collected from Europe PMC; requires manual review.,codex,2026-05-29
EUROPEPMC:41220421,literature,PubMed,41220421,https://europepmc.org/article/MED/41220421,10.1155/sci5/3367875,41220421,Therapeutic Potential Targeting Gut Microbiota Modulation With Emphasis on <i>Lactobacillus</i> spp. in Common Metabolic Disorders: A Systematic Review.,2025,Scientifica (Cairo),needs_manual_review,evidence_registry,Auto-collected from Europe PMC; requires manual review.,codex,2026-05-29
EUROPEPMC:PMC12985339,literature,publisher supplementary data,PMC12985339,,,,From Probiotics to Postbiotics—An Update on Their Biotherapeutic Potential and the Emerging Strategies in Human Health,2026,Int J Mol Sci,needs_manual_review,evidence_registry,Auto-collected from Europe PMC; requires manual review.,codex,2026-05-29
EUROPEPMC:40218922,literature,PubMed,40218922,https://europepmc.org/article/MED/40218922,10.3390/nu17071165,40218922,Strain-Specific Therapeutic Potential of <i>Lactiplantibacillus plantarum</i>: A Systematic Scoping Review.,2025,Nutrients,needs_manual_review,evidence_registry,Auto-collected from Europe PMC; requires manual review.,codex,2026-05-29
EUROPEPMC:39062848,literature,PubMed,39062848,https://europepmc.org/article/MED/39062848,10.3390/ijms25147608,39062848,The Role of <i>Lactobacillus plantarum</i> in Reducing Obesity and Inflammation: A Meta-Analysis.,2024,Int J Mol Sci,needs_manual_review,evidence_registry,Auto-collected from Europe PMC; requires manual review.,codex,2026-05-29
EUROPEPMC:38732619,literature,PubMed,38732619,https://europepmc.org/article/MED/38732619,10.3390/nu16091373,38732619,Insights into the Anti-Adipogenic and Anti-Inflammatory Potentialities of Probiotics against Obesity.,2024,Nutrients,needs_manual_review,evidence_registry,Auto-collected from Europe PMC; requires manual review.,codex,2026-05-29
EUROPEPMC:39599742,literature,PubMed,39599742,https://europepmc.org/article/MED/39599742,10.3390/nu16223955,39599742,"Health Benefits of Prebiotics, Probiotics, Synbiotics, and Postbiotics.",2024,Nutrients,needs_manual_review,evidence_registry,Auto-collected from Europe PMC; requires manual review.,codex,2026-05-29
EUROPEPMC:38534735,literature,PubMed,38534735,https://europepmc.org/article/MED/38534735,10.3390/cimb46030119,38534735,Microbial-Based Bioactive Compounds to Alleviate Inflammation in Obesity.,2024,Curr Issues Mol Biol,needs_manual_review,evidence_registry,Auto-collected from Europe PMC; requires manual review.,codex,2026-05-29
EUROPEPMC:37771199,literature,PubMed,37771199,https://europepmc.org/article/MED/37771199,10.1002/edm2.436,37771199,Human gut microbiome: Therapeutic opportunities for metabolic syndrome-Hype or hope?,2024,Endocrinol Diabetes Metab,needs_manual_review,evidence_registry,Auto-collected from Europe PMC; requires manual review.,codex,2026-05-29
EUROPEPMC:40362873,literature,PubMed,40362873,https://europepmc.org/article/MED/40362873,10.3390/nu17091564,40362873,The Obesity-Epigenetics-Microbiome Axis: Strategies for Therapeutic Intervention.,2025,Nutrients,needs_manual_review,evidence_registry,Auto-collected from Europe PMC; requires manual review.,codex,2026-05-29
EUROPEPMC:39421246,literature,PubMed,39421246,https://europepmc.org/article/MED/39421246,10.20517/mrr.2024.05,39421246,"Probiotics, prebiotics, synbiotics and other microbiome-based innovative therapeutics to mitigate obesity and enhance longevity via the gut-brain axis.",2024,Microbiome Res Rep,needs_manual_review,evidence_registry,Auto-collected from Europe PMC; requires manual review.,codex,2026-05-29
EUROPEPMC:35126309,literature,PubMed,35126309,https://europepmc.org/article/MED/35126309,10.3389/fendo.2021.790046,35126309,"Efficacy and Safety of <i>Lactobacillus plantarum</i> K50 on Lipids in Koreans With Obesity: A Randomized, Double-Blind Controlled Clinical Trial.",2021,Front Endocrinol (Lausanne),needs_manual_review,evidence_registry,Auto-collected from Europe PMC; requires manual review.,codex,2026-05-29
EUROPEPMC:39857762,literature,PubMed,39857762,https://europepmc.org/article/MED/39857762,10.3390/biomedicines13010179,39857762,Malnutrition and Its Influence on Gut sIgA-Microbiota Dynamics.,2025,Biomedicines,needs_manual_review,evidence_registry,Auto-collected from Europe PMC; requires manual review.,codex,2026-05-29
EUROPEPMC:38674828,literature,PubMed,38674828,https://europepmc.org/article/MED/38674828,10.3390/nu16081137,38674828,"A 12-Week, Single-Centre, Randomised, Double-Blind, Placebo-Controlled, Parallel-Design Clinical Trial for the Evaluation of the Efficacy and Safety of <i>Lactiplantibacillus plantarum</i> SKO-001 in Reducing Body Fat.",2024,Nutrients,needs_manual_review,evidence_registry,Auto-collected from Europe PMC; requires manual review.,codex,2026-05-29
EUROPEPMC:38140284,literature,PubMed,38140284,https://europepmc.org/article/MED/38140284,10.3390/nu15245025,38140284,"Effect of Continuous Ingestion of Bifidobacteria and Inulin on Reducing Body Fat: A Randomized, Double-Blind, Placebo-Controlled, Parallel-Group Comparison Study.",2023,Nutrients,needs_manual_review,evidence_registry,Auto-collected from Europe PMC; requires manual review.,codex,2026-05-29
EUROPEPMC:37371961,literature,PubMed,37371961,https://europepmc.org/article/MED/37371961,10.3390/antiox12061232,37371961,The Preventive Mechanisms of Bioactive Food Compounds against Obesity-Induced Inflammation.,2023,Antioxidants (Basel),needs_manual_review,evidence_registry,Auto-collected from Europe PMC; requires manual review.,codex,2026-05-29
EUROPEPMC:36313072,literature,PubMed,36313072,https://europepmc.org/article/MED/36313072,10.3389/fnut.2022.1018212,36313072,Gut microbiota and obesity: New insights.,2022,Front Nutr,needs_manual_review,evidence_registry,Auto-collected from Europe PMC; requires manual review.,codex,2026-05-29
EUROPEPMC:PMC12496561,literature,publisher supplementary data,PMC12496561,,,,UEG Week 2025 Poster Presentations,2025,United European Gastroenterol J,needs_manual_review,evidence_registry,Auto-collected from Europe PMC; requires manual review.,codex,2026-05-29
EUROPEPMC:PMC11094350,literature,publisher supplementary data,PMC11094350,,,,ESPGHAN 56th Annual Meeting Abstracts,2024,JPGN Rep,needs_manual_review,evidence_registry,Auto-collected from Europe PMC; requires manual review.,codex,2026-05-29
EUROPEPMC:32213001,literature,PubMed,32213001,https://europepmc.org/article/MED/32213001,10.1177/2050640619854671,32213001,UEG Week 2019 Poster Presentations.,2019,United European Gastroenterol J,needs_manual_review,evidence_registry,Auto-collected from Europe PMC; requires manual review.,codex,2026-05-29
EUROPEPMC:33043826,literature,PubMed,33043826,https://europepmc.org/article/MED/33043826,10.1177/2050640620927345,33043826,<b>UEG</b> Week 2020 Poster Presentations.,2020,United European Gastroenterol J,needs_manual_review,evidence_registry,Auto-collected from Europe PMC; requires manual review.,codex,2026-05-29
EUROPEPMC:PMC4669991,literature,publisher supplementary data,PMC4669991,,,,UEG Week 2015 Poster Presentations,2015,United European Gastroenterol J,needs_manual_review,evidence_registry,Auto-collected from Europe PMC; requires manual review.,codex,2026-05-29
EUROPEPMC:42212103,literature,PubMed,42212103,https://europepmc.org/article/MED/42212103,10.3389/fped.2026.1773294,42212103,Gut microbiota and pediatric metabolic dysfunction-associated steatotic liver disease: clinical evidence and therapeutic implications.,2026,Front Pediatr,needs_manual_review,evidence_registry,Auto-collected from Europe PMC; requires manual review.,auto_search_expansion,2026-06-06
EUROPEPMC:41444876,literature,PubMed,41444876,https://europepmc.org/article/MED/41444876,10.1186/s12887-025-06319-8,41444876,The role of microbiome-modulating supplements in managing metabolic syndrome risk factors among overweight and obese youth: a GRADE-assessed meta-analysis.,2025,BMC Pediatr,needs_manual_review,evidence_registry,Auto-collected from Europe PMC; requires manual review.,auto_search_expansion,2026-06-06
EUROPEPMC:42196504,literature,PubMed,42196504,https://europepmc.org/article/MED/42196504,10.3390/ijms27104527,42196504,Current Understanding of Probiotic Strains and Immune Function: From Gut Microbiota to Systemic Immunity.,2026,Int J Mol Sci,needs_manual_review,evidence_registry,Auto-collected from Europe PMC; requires manual review.,auto_search_expansion,2026-06-06
EUROPEPMC:42123927,literature,PubMed,42123927,https://europepmc.org/article/MED/42123927,10.3390/nu18091325,42123927,The Role of Microbiome and Diet on Disease Activity and Immune-Inflammatory Status in Rheumatoid Arthritis.,2026,Nutrients,needs_manual_review,evidence_registry,Auto-collected from Europe PMC; requires manual review.,auto_search_expansion,2026-06-06
EUROPEPMC:41133047,literature,PubMed,41133047,https://europepmc.org/article/MED/41133047,10.7759/cureus.92881,41133047,Efficacy of Gut Microbiome-Targeted Therapies in Modulating Systemic Inflammation and Low-Grade Chronic Inflammatory States in Adults With Metabolic Disorders: A Systematic Review.,2025,Cureus,needs_manual_review,evidence_registry,Auto-collected from Europe PMC; requires manual review.,auto_search_expansion,2026-06-06
